ciclo,target,s2_norm,s3_norm,s4_norm,s7_norm,s8_norm,s9_norm,s11_norm,s12_norm,s13_norm,s14_norm,s15_norm,s17_norm,s20_norm,s21_norm,s2_norm_mm,s3_norm_mm,s4_norm_mm,s7_norm_mm,s8_norm_mm,s9_norm_mm,s11_norm_mm,s12_norm_mm,s13_norm_mm,s14_norm_mm,s15_norm_mm,s17_norm_mm,s20_norm_mm,s21_norm_mm,s2_norm_slope,s3_norm_slope,s4_norm_slope,s7_norm_slope,s8_norm_slope,s9_norm_slope,s11_norm_slope,s12_norm_slope,s13_norm_slope,s14_norm_slope,s15_norm_slope,s17_norm_slope,s20_norm_slope,s21_norm_slope
35,0,-0.12541581703973062,-0.171685731563539,-0.00826166137968341,-0.1473446663862535,-0.283555760464495,0.0029976129705189865,-0.9525663860126493,-0.018296562792634263,-0.12095194329407902,-0.3548602644461246,-0.09037336600265929,-0.5191467791944568,0.43133115001218436,0.3897916908275327,-0.4167320179853379,-0.2602745293248544,-0.6031122341623817,-0.10554612352234802,-0.3956725993373283,-0.32309055965123384,-0.5499617080778396,-0.1664769901637821,-0.29702592503752945,-0.29903420317716817,0.17523238369650632,-0.6377242465878764,0.1139301621865613,0.30858149587488465,-0.09199458977229474,0.08068722403304615,0.037100436420941144,0.014538623604833267,0.04004172816892107,-0.014864279278074665,-0.034410656233743245,0.017023338914702986,0.016006725612974778,-0.021777348977984477,0.034830612771581566,0.0,-0.01269603951302577,-0.01474624738931371
36,0,0.7561990016114637,-0.7886162957333439,-0.6580374612660104,-0.4526557620877397,-0.6839730421537057,-0.3556945033792,-0.8149237610776715,0.024261784494123195,-0.2810191994238268,-0.25519144504954744,-0.7441171749461648,-1.1120341161615548,0.00812983291133551,0.7101168733513998,-0.4339810035676268,-0.22927604777543578,-0.6164808271743968,-0.12262900625802495,-0.43571432750624933,-0.2920461468638994,-0.6050187580518308,-0.14519781652040334,-0.28101919942455467,-0.29834285876516925,0.010546101771393446,-0.6970129802845862,0.11816217535756887,0.3405434579196672,-0.017248985582288923,0.030998481549418633,-0.013368593012015007,-0.017082882735676923,-0.04004172816892107,0.03104441278733446,-0.05505704997399115,0.02127917364337873,0.016006725612974775,0.0006913444119989231,-0.16468628192511287,-0.0592887336967098,0.004232013171007586,0.0319619620447825
37,0,-0.5662232263653277,-0.34795160704060635,-0.2818514718581244,0.08163865538988185,-0.5238061294787497,-0.3259659448230152,-0.22994260510402165,-0.04151020676720525,-0.6011537116833223,-0.24770188058621265,-0.6155118354818827,0.07374055777264124,0.00812983291133551,-0.0476567963196336,-0.470395528685836,-0.27121516987170863,-0.554715854808806,-0.09900374290017036,-0.4437226731401792,-0.2744526884396794,-0.5465206424544657,-0.1308827360694047,-0.2730158366178853,-0.31533840889349585,-0.047862156568641435,-0.5784355128911667,0.10969814901555068,0.28261681147647055,-0.03641452511820908,-0.041939122096272874,0.06176497236559081,0.023625263357854576,-0.00800834563392988,0.01759345842422,0.05849811559736499,0.014315080450998635,0.008003362806669367,-0.01699555012832656,-0.05840825834003488,0.11857746739341961,-0.00846402634201818,-0.05792664644319662
38,0,-0.8153752403319412,-0.5728425516148268,-1.3720654136131751,-0.19459519310196263,-0.4437226731394509,-0.3108579888354851,-0.47081719874021455,-0.2194814772390921,-0.8412545958797637,-0.10655239646959516,-0.44939660534050635,0.07374055777264124,0.00812983291133551,0.5492487200134115,-0.5183093775255709,-0.24538310191385865,-0.5975160789480477,-0.1578851684997486,-0.43571432750624933,-0.2456988367214315,-0.5637259705713374,-0.1308827360694047,-0.3610528274894286,-0.30565958712550045,-0.05965097935286967,-0.5191467791944568,0.11816217535756586,0.27139837446737264,-0.047913848839735027,0.02583206795785,-0.04280022413924182,-0.05888142559957824,0.00800834563392988,0.02875385171824788,-0.017205328116871622,0.0,-0.08803699087154324,0.00967882176799543,-0.011788822784228237,0.059288733696709804,0.008464026342015173,-0.011218437009097904
39,0,0.7178679225397105,0.8585579199318937,-0.3243407984854686,-0.2309417521140148,-0.6038895858144068,0.3270876365745016,-1.0902090109476517,-0.21174359591423508,-0.44108645555357456,-0.48391122135269543,-0.2779228193880985,-1.1120341161615548,0.09277009633151731,-0.16901347339916067,-0.341986413795332,-0.19341505931630182,-0.5982415064758309,-0.15861209967998963,-0.4597393644073106,-0.2025680591440553,-0.6119008892985809,-0.15061433344780764,-0.3610528274894286,-0.33417754412048095,-0.12181022676061079,-0.459858045497747,0.05891399096344761,0.20444053345081636,0.17632296373023887,0.051968042597556795,-0.0007254275277831179,-0.0007269311802410416,-0.02402503690106129,0.04313077757737625,-0.04817491872724348,-0.01973159737840293,0.0,-0.028517956994980546,-0.062159247407741126,0.05928873369670982,-0.05924818439411824,-0.0669578410165563
40,0,-0.37456783100634405,-1.4572109958188348,-1.1803452812703283,0.2379288591418715,-0.6038895858144068,-0.06766863277775714,-0.40199588627273786,0.07455801310573765,-0.681187339750016,-0.33354381174281134,-0.402955788311714,-0.5191467791944568,0.1774103597516991,-0.51615001481273,-0.29215601100200933,-0.4514318322129382,-0.6681934466549811,-0.13753109545297873,-0.4757560556748063,-0.19325960884204635,-0.6394294142855765,-0.1200497022145961,-0.39306627871537814,-0.34374114181980725,-0.15288985046447975,-0.5191467791944568,-0.01726224611470398,0.10813131007083605,0.049830402793322695,-0.2580167728966364,-0.06995194017915023,0.021081004227010924,-0.016016691267495588,0.009308450302008924,-0.027528524986995574,0.030564631233211525,-0.032013451225949556,-0.009563597699326321,-0.031079623703868974,-0.059288733696709804,-0.0761762370781516,-0.0963092233799803
41,0,0.4687159085728792,-0.9268938359782799,-0.3523215745571268,-0.03830498934997298,-0.283555760464495,-0.4726593239279944,-0.8837450735451726,0.07842695376816615,-0.2810191994238268,-0.3053139149195088,0.10074845792344647,-0.5191467791944568,0.09277009633151731,0.5238484852758437,-0.09091784587513094,-0.49382681433199627,-0.6707842592542089,-0.12444633420862757,-0.4757560556748063,-0.22269575534682612,-0.6359883486622027,-0.09722295230624599,-0.40106964152168356,-0.31441661634415874,-0.18289776300614874,-0.5191467791944568,-0.021494259285711567,0.14736056149887033,0.20123816512687842,-0.04239498211905803,-0.0025908125992277877,0.013084761244351182,0.0,-0.02943614650477978,0.003441065623373829,0.02282674990835013,-0.008003362806305415,0.029324525475648584,-0.030007912541669002,0.0,-0.004232013171007587,0.03922925142803428
42,0,-0.010422579824471123,-0.04556445859283943,-1.3140312113904782,-0.1473446663862535,-0.283555760464495,-0.22362172684287548,-0.22994260510402165,-0.02216550345506276,-0.44108645555357456,-0.2390600754361868,-0.020712140459502502,0.07374055777264124,-0.24579095734914974,0.019371600904521905,-0.08708473796795563,-0.41602670377658946,-0.6948270001750421,-0.11826741917657455,-0.443722673139815,-0.21899186936277934,-0.5878134299349617,-0.07362241426541016,-0.409073004327989,-0.30226047709982984,-0.23809088785957416,-0.459858045497747,-0.05958237782478586,0.14947724772700183,0.0038331079071753163,0.07780011055540681,-0.024042740920833184,0.006178915032053001,0.032033382534991175,0.003703885984046781,0.048174918727241035,0.023600538040835825,-0.008003362806305415,0.012156139244328845,-0.055193124853425445,0.059288733696709804,-0.03808811853907429,0.0021166862281314903
43,0,-0.16374689611148377,0.24010782235277037,0.012464839414143593,-0.35088539685391096,-0.12338884778953907,0.12873479506048852,-0.5396385112077158,-0.09954431670372069,-0.12095194329407902,0.19706302446684834,-0.40831434412274564,-0.5191467791944568,0.3890110183021085,-0.6699625473902717,-0.06983575238564492,-0.35205434724567974,-0.5867382985352582,-0.14770813197636162,-0.4116892906048239,-0.1857543661901511,-0.5155510518440964,-0.06278938041060157,-0.3930662787150142,-0.25450010063752754,-0.28989026069936,-0.4005693118010372,0.008129832911347551,0.028755576515907676,0.017248985582310715,0.06397235653090974,0.1080887016397839,-0.029440712799787057,0.03203338253499118,0.03323750317262823,0.07226237809086519,0.01083303385480859,0.016006725612974778,0.0477603764623023,-0.05179937283978585,0.0592887336967098,0.0677122107361334,-0.12072167121109416
44,0,-0.9303684775472008,0.1869241530278003,-0.4134647518988941,-0.2672883111261083,-0.6839730421537057,-0.09934660500970938,-0.40199588627273786,-0.08406855405396271,-0.040918315231024883,-0.17107787492293297,0.031087232380289695,-0.5191467791944568,0.1774103597516991,-0.16195785263873907,-0.10433372355024458,-0.30251755810298053,-0.5892254786305146,-0.15097932228744632,-0.451731018773745,-0.13969946809905276,-0.6015776924284595,-0.05195634655578858,-0.3850629159087088,-0.23001498604587667,-0.2877468383749538,-0.459858045497747,0.11393016218655827,0.06276366858121744,-0.03449797116459964,0.04953678914269914,-0.0024871800952564137,-0.0032711903110846955,-0.04004172816892107,0.04605489809109833,-0.086026640584363,0.01083303385481299,0.008003362806305415,0.024485114591650863,0.002143422324406288,-0.059288733696709804,0.1058003292752107,0.03400809206530977
45,0,-0.4512299891498504,0.06232241346641913,0.23009309774926823,0.0707346876862662,-0.12338884778953907,0.16138747413036877,-0.12671063640278216,-0.24269512121370707,-0.6011537116833223,0.061098623440288276,-0.7905579919749571,0.6666278947397393,-0.20347082563907387,-0.6248065745234732,-0.13691514076125655,-0.2791167435999848,-0.5653900027176195,-0.12917138688019433,-0.43571432750624933,-0.12386048198306779,-0.5189921174674728,-0.07439620239789586,-0.4330830927476331,-0.1884190972572354,-0.35776530097218356,-0.34128057810432744,0.05044996462143243,-0.03869615795388314,-0.03258141721101197,0.023400814502995814,0.023835475912895164,0.02180793540725197,0.01601669126749559,0.015838986115984978,0.08258557496098672,-0.02243985584210728,-0.04802017683892433,0.04159588878864129,-0.07001846259722978,0.11857746739341961,-0.06348019756512582,-0.10145982653510059
46,0,-0.9495340170830773,0.24770548939922427,-0.6155481346386662,-0.1328060427813913,-0.36363921680379385,-0.36592892517726716,-1.12461966718139,0.05134436913112268,-0.7612209678167097,-0.07889861998963815,0.18469916562930128,-0.5191467791944568,0.4736512817222903,-0.16195785263873907,-0.3074884426307106,-0.1754845650867279,-0.561141070054885,-0.09718641494955949,-0.40368094497125817,-0.1248839241628745,-0.5499617080778446,-0.0716879439341959,-0.48110326958692146,-0.17078981475124447,-0.26488366691463694,-0.2819918444076176,0.09700210950252791,-0.12590363055289705,-0.1705733018694541,0.10363217851325682,0.004248932662734417,0.03198497193063484,0.03203338253499118,-0.0010234421798067162,-0.030969590610371845,0.002708258463699949,-0.04802017683928829,0.01762928250599093,0.09288163405754661,0.0592887336967098,0.04655214488109548,-0.08720747259901389
47,0,-0.2787401333269612,-0.8083702300540342,-0.5865310335273177,-0.18005656949710044,-0.283555760464495,-0.5569714654069972,-1.0557983547138887,-0.02216550345506276,-0.20098557136077266,-0.3790573188661132,-0.12073851559842033,-0.5191467791944568,0.1774103597516991,0.7679729635870073,-0.27874013332687403,-0.22152642738807068,-0.5916090262218043,-0.1233559374382577,-0.37965590806983274,-0.1479844762212727,-0.6325472830388313,-0.06975347360298165,-0.4410864555546664,-0.18392535857923453,-0.2154063349262907,-0.34128057810432744,0.11393016218656427,-0.04434065456223296,0.028748309303836657,-0.04604186230134279,-0.03046795616691933,-0.02616952248869823,0.024025036901425472,-0.023100552058398192,-0.0825855749609867,0.001934470331214249,0.04001681403225497,-0.013135543827990056,0.04947733198834624,-0.059288733696709804,0.01692805268403636,0.08156297599066409
48,0,-0.6620509240447107,-0.8053311632354665,-1.2373431584533348,-0.1764219135958952,-0.6038895858144068,-0.10129601868556547,-0.6428704799089552,-0.07633067272910571,-0.5211200836202682,-0.23848395509289366,0.05966619670568572,-0.5191467791944568,0.8122123354029573,0.546426471709243,-0.2634077016981509,-0.2447752885501347,-0.5781368007058203,-0.12153860948765098,-0.3956725993373283,-0.12702827920628074,-0.6497526111557054,-0.055438393151983026,-0.40907300432871685,-0.1971185144415644,-0.16450005472167148,-0.4005693118010372,0.19433841243572644,-0.044622879392649806,0.015332431628723053,-0.023248861162063972,0.013472225515984038,0.0018173279506067425,-0.016016691267495588,0.020956197014991962,-0.017205328116874065,0.014315080450998639,0.03201345122594955,-0.01319315586232985,0.0509062802046192,-0.059288733696709804,0.08040825024916218,-0.0002822248304168551
49,0,-0.6620509240447107,-0.4573580125091488,-0.5772041081701063,0.008945537365736172,-0.4437226731394509,-0.5184705453096373,-0.1611212926365205,0.05134436913112268,-0.5211200836202682,-0.11346584058963681,-0.15467603573481623,-1.1120341161615548,-0.6689922744499986,0.9852860830084935,-0.401399586356593,-0.376366881794239,-0.6034231316742841,-0.09754988053967587,-0.3796559080698327,-0.2115840973946946,-0.5568438393245922,-0.029129596647447242,-0.4170763671353862,-0.1600739763652585,-0.15217537635634326,-0.4005693118010372,0.11816217535757487,0.07080707624811562,-0.13799188465844212,-0.13159159324410424,-0.025286330968463767,0.023988728947975095,0.016016691267495588,-0.08455581818841389,0.09290877183111311,0.026308796504535777,-0.008003362806669361,0.03704453807630586,0.012324678365328226,0.0,-0.0761762370781516,0.11542995564076541
50,0,0.2578949736782368,0.0805568143778256,0.30159952548796076,0.012580193266941389,-0.12338884778953907,-0.5491738107037502,-0.22994260510402165,-0.14210266399047813,-0.5211200836202682,-0.647529398859265,0.39011047171810503,0.07374055777264124,0.26205062317185085,0.9147298754041021,-0.33815330588813497,-0.22259010077457292,-0.4552286509984551,-0.12008474712716888,-0.3316058342673459,-0.2597346151872939,-0.5396385112077206,-0.05079566435706882,-0.4010696415224114,-0.1914725350769039,-0.07286875035336138,-0.34128057810432744,0.12662620169959002,0.21389506526979885,0.06324628046845808,0.15377678101966605,0.1481944806758289,-0.022534866587493013,0.04805007380248677,-0.0481505177925993,0.017205328116871622,-0.021666067709621577,0.01600672561297478,-0.03139855871164536,0.07930662600298191,0.059288733696709804,0.008464026342015174,0.14308798902168324
51,0,-1.0645272542985547,0.19300228666493577,0.7150932163247165,-0.3036348701382018,-0.2034723041288379,-0.3430233144864014,-0.3675852300389995,-0.18466101127719162,-0.20098557136077266,-0.4228424649594309,0.05430764089465414,-0.5191467791944568,-0.24579095734914974,0.1682451989497684,-0.4914776221752783,-0.11060048851025132,-0.3484871719102708,-0.14661773520599178,-0.32359748863378024,-0.2467710142431346,-0.48802252685710334,-0.07710446086160459,-0.39306627871610605,-0.2032253900808961,-0.0775128320562406,-0.34128057810432744,0.0927700963315233,0.1783347366371913,-0.15332431628714338,0.11198961226432155,0.10674147908818432,-0.026532988078822883,0.008008345633565709,0.012963600944159303,0.05161598435061732,-0.026308796504535777,0.008003362806305415,-0.011752855003992207,-0.0046440817028792335,0.0,-0.0338561053680667,-0.03556032863260753
52,0,-1.1795204915138142,-0.9831165721218522,-0.635238310392803,-0.36542402045873185,-0.12338884778953907,-0.172936971271681,-0.3675852300389995,-0.07246173206667722,-0.3610528274905204,-0.13939125603960958,-0.30292941317282795,0.6666278947397393,0.8968525988231091,-0.9260815809941769,-0.6083874133442126,-0.2043556998631526,-0.2806078818105033,-0.1684256706132396,-0.30758079736628463,-0.24170253868601516,-0.5017867893506012,-0.08213408372276605,-0.3850629159098006,-0.19325850814123838,-0.10573455932757314,-0.2819918444076176,0.2070344519487492,0.08378941844732143,-0.11690979116893432,-0.09375521135290128,0.06787929009976752,-0.021807935407247837,0.01601669126749559,0.005068475557119448,-0.013764262493497787,-0.005029622861161446,0.008003362806305415,0.00996688193965772,-0.02822172727133255,0.059288733696709804,0.11426435561722588,-0.09454531818986989
53,0,-0.24040905425499012,0.22491248825993165,-0.41139210181951374,-0.2600189993236979,-0.283555760464495,-0.4156389739104449,-0.5396385112077158,-0.26590876518827805,-0.5211200836202682,-0.3848185222994638,-0.3207912658761925,-0.5191467791944568,-0.03419029879874035,-0.044128985939422806,-0.6160536291585632,-0.20587523327243645,-0.322993575933869,-0.1593390308602183,-0.32359748863378024,-0.2961399155831085,-0.5017867893506011,-0.09877052857122179,-0.4250797299424195,-0.2514466628178696,-0.09698225150291784,-0.2819918444076176,0.16471432023866434,0.14637277459240633,-0.007666215814350635,-0.0015195334092838713,-0.042385694123365736,0.009086639753021309,-0.01601669126749559,-0.05443737689709334,0.0,-0.016636444848455736,-0.04001681403261892,-0.05818815467663121,0.008752307824655314,0.0,-0.042320131710084884,0.0625833561450849
54,0,-0.6620509240447107,0.5166629028427114,-0.6953451626948801,-0.0964594837693391,-0.2034723041288379,-0.25237557856113224,-0.12671063640278216,-0.02603444411749126,0.1191489408987229,-0.21543914135954376,0.08110041994971688,0.6666278947397393,0.13509022804159318,0.6769554557773432,-0.5892218738083143,-0.17290135829094536,-0.3511816170134676,-0.14225614812454138,-0.27554741483129347,-0.3114428129382508,-0.4742582643636055,-0.09296711757757463,-0.40907300432944477,-0.25588278946153065,-0.09198093274597512,-0.16341437701419798,0.1604823070676537,0.23026410543401452,0.02683175535024901,0.03297387498149111,-0.028188041079598603,0.01708288273567692,0.048050073802486784,-0.015302897355142286,0.027528524986995574,0.005803410993647146,0.016006725612974778,-0.004436126643661079,0.005001318756942719,0.11857746739341961,-0.004232013171010593,0.08389133084160823
55,0,-0.48956106822182144,-0.03492772472785233,-0.31605019816794727,-0.3399814291502953,-0.6038895858144068,0.002510259551554965,-0.8837450735451726,-0.11502007935343468,-0.20098557136077266,0.03632544867695416,0.43476510347653236,-1.1120341161615548,0.00812983291133551,0.6522607831158175,-0.5930549817155114,-0.18262637211037253,-0.40579594660518914,-0.18332775980819754,-0.3235974886337802,-0.3273305343961322,-0.5499617080778446,-0.0801996133915474,-0.3690561902971898,-0.2583601069378641,0.03055137679917384,-0.34128057810432744,0.18164237292269464,0.3579708411979436,-0.003833107907197103,-0.009725013819427145,-0.05461432959172154,-0.04107161168365615,-0.04805007380248677,-0.015887721457881383,-0.07570344371423905,0.01276750418602724,0.04001681403225497,-0.0024773174763334112,0.12253230954514896,-0.1778662010901294,0.02116006585504094,0.12770673576392907
